game_play_id,motion_one,motion_two,motion_three,motion_four,motion_five,motion_six
2022101608 76,0,1,0,0,0,0
2022101608 765,0,0,0,1,0,0
2022101608 878,0,0,0,1,0,0
2022101609 1332,0,0,1,0,0,0
2022101609 1481,0,0,0,1,0,0
2022101609 159,1,0,0,0,0,0
2022101609 1635,0,0,0,0,0,1
2022101609 1753,0,0,1,0,0,0
2022101609 1884,0,0,0,0,1,0
2022101609 205,0,0,0,0,0,1
2022101609 2256,0,0,0,0,0,1
2022101609 2931,0,2,0,0,0,0
2022101609 3032,0,0,0,0,1,0
2022101609 3070,0,0,0,0,1,0
2022101609 3269,0,0,1,0,0,0
2022101609 3321,0,0,1,0,0,0
2022101609 3488,0,0,1,0,0,0
2022101609 3578,0,0,0,2,1,0
2022101609 3965,0,0,0,0,0,1
2022101609 4028,0,0,0,0,0,1
2022101609 462,0,1,0,0,0,0
2022101609 62,1,0,0,0,0,0
2022101609 672,0,0,0,0,1,0
2022101609 845,0,0,1,0,0,0
2022101609 952,0,1,0,0,0,0
2022101610 1065,0,0,0,1,0,0
2022101610 1182,1,0,0,0,0,0
2022101610 1238,0,1,0,0,0,0
2022101610 129,0,0,0,0,1,0
2022101610 1327,0,0,1,0,0,0
2022101610 1448,0,1,0,0,0,0
2022101610 1470,0,0,1,0,0,0
2022101610 1557,0,0,0,0,0,1
2022101610 1607,0,0,1,0,0,0
2022101610 1650,0,1,0,0,0,0
2022101610 1807,0,0,0,1,0,0
2022101610 1897,0,0,0,0,1,0
2022101610 1921,0,0,0,0,0,1
2022101610 2208,0,1,0,0,0,0
2022101610 2278,0,0,0,0,1,0
2022101610 2413,1,0,0,0,0,0
2022101610 2460,0,0,0,0,1,0
2022101610 2482,0,0,0,1,0,0
2022101610 2511,0,0,0,1,0,0
2022101610 2554,0,0,0,1,0,0
2022101610 2578,0,0,0,0,1,0
2022101610 2675,0,1,0,0,0,0
2022101610 2744,0,0,1,0,0,0
2022101610 3008,0,0,0,1,0,0
2022101610 3064,0,1,1,0,0,0
2022101610 3088,0,2,0,0,0,0
2022101610 311,0,0,1,0,0,0
2022101610 3112,0,0,1,0,0,0
2022101610 3165,0,0,0,1,0,0
2022101610 3226,0,0,0,0,2,0
2022101610 3269,1,0,0,0,0,0
2022101610 3333,1,0,0,0,0,0
2022101610 3357,1,0,0,0,0,0
2022101610 340,0,1,0,0,0,0
2022101610 3406,0,0,1,0,0,0
2022101610 3497,0,0,0,2,0,0
2022101610 3542,0,0,0,0,1,0
2022101610 362,0,1,0,0,0,0
2022101610 3662,0,1,0,0,0,0
2022101610 3706,0,0,0,0,1,0
2022101610 3730,0,0,0,0,1,0
2022101610 3772,0,0,0,1,0,0
2022101610 3793,0,0,0,1,0,0
2022101610 3822,0,0,0,1,0,0
2022101610 3843,0,0,0,1,0,0
2022101610 3894,0,0,0,2,0,0
2022101610 391,0,0,0,1,0,0
2022101610 3921,0,0,0,0,1,0
2022101610 3975,0,0,0,0,1,0
2022101610 420,0,0,1,0,0,0
2022101610 55,1,0,0,0,0,0
2022101610 632,0,1,0,0,0,0
2022101610 701,0,0,0,0,1,0
2022101610 731,0,0,0,1,0,0
2022101610 79,0,0,0,0,1,0
2022101610 807,0,0,0,0,1,0
2022101610 904,0,0,1,0,0,0
2022101611 1052,0,0,0,1,0,0
2022101611 114,0,0,0,0,0,1
2022101611 1254,0,1,0,0,0,0
2022101611 160,0,1,0,0,0,0
2022101611 1791,0,1,0,0,0,0
2022101611 182,0,0,1,0,0,0
2022101611 2203,0,1,0,0,0,0
2022101611 2781,0,1,0,0,0,0
2022101611 3145,0,0,0,1,0,0
2022101611 319,0,0,0,0,1,0
2022101611 3712,0,0,0,0,0,1
2022101611 485,0,1,1,0,0,0
2022101611 530,1,0,0,0,0,0
2022101611 576,0,0,1,0,0,0
2022101611 621,0,1,0,0,0,0
2022101611 66,0,0,0,1,0,0
2022101611 834,0,0,0,0,1,0
2022101700 111,0,0,0,1,0,0
2022101700 1160,0,1,0,0,0,0
2022101700 1358,0,0,0,0,0,1
2022101700 1379,0,0,0,1,0,0
2022101700 1510,0,1,0,0,0,0
2022101700 1760,0,1,0,0,0,0
2022101700 200,0,0,0,0,1,0
2022101700 3571,0,0,0,0,0,1
2022101700 4042,0,0,0,0,0,1
2022101700 634,0,0,0,1,0,0
2022101700 680,0,0,0,0,0,1
2022101700 733,0,1,0,0,0,0
2022102000 101,0,0,0,2,0,0
2022102000 1104,NA,NA,NA,NA,NA,NA
2022102000 1227,0,0,0,0,1,0
2022102000 1277,0,0,0,0,1,0
2022102000 1335,0,0,0,1,0,0
2022102000 1406,0,0,0,0,1,0
2022102000 1430,0,0,0,0,1,0
2022102000 145,NA,NA,NA,NA,NA,NA
2022102000 1683,0,1,0,0,0,0
2022102000 1944,0,0,0,0,1,0
2022102000 1966,0,0,0,0,1,0
2022102000 2073,NA,NA,NA,NA,NA,NA
2022102000 2241,0,0,0,1,0,0
2022102000 246,0,0,2,0,0,0
2022102000 2463,0,0,0,0,0,1
2022102000 2532,0,0,0,1,0,0
2022102000 2556,0,0,0,1,1,0
2022102000 2609,0,0,0,0,0,1
2022102000 2748,0,0,0,0,1,0
2022102000 281,0,1,0,0,0,0
2022102000 2879,NA,NA,NA,NA,NA,NA
2022102000 3026,0,0,1,0,0,0
2022102000 305,0,0,1,0,0,0
2022102000 3290,0,0,1,0,0,0
2022102000 3437,0,1,0,0,0,0
2022102000 387,0,0,0,1,0,0
2022102000 3887,0,0,0,0,1,0
2022102000 454,NA,NA,NA,NA,NA,NA
2022102000 519,0,0,0,0,0,1
2022102000 591,NA,NA,NA,NA,NA,NA
2022102000 615,0,0,0,1,0,1
2022102000 802,0,0,1,0,0,0
2022102000 887,0,0,0,0,1,0
2022102300 1177,0,0,1,0,0,0
2022102300 1251,0,1,0,0,0,0
2022102300 146,0,1,0,0,0,0
2022102300 191,0,0,1,0,0,0
2022102300 1933,0,0,0,0,0,1
2022102300 2060,0,0,0,1,0,0
2022102300 2392,0,0,1,0,0,0
2022102300 2471,0,0,0,1,0,0
2022102300 2527,0,0,0,1,0,1
2022102300 2601,0,1,0,0,0,0
2022102300 2866,0,0,0,1,0,0
2022102300 2990,0,1,0,0,0,0
2022102300 3136,1,0,0,0,0,0
2022102300 3410,0,0,0,0,1,0
2022102300 3620,0,0,0,1,0,0
2022102300 3682,0,0,0,0,1,0
2022102300 496,0,0,0,1,0,0
2022102300 552,0,2,0,0,0,0
2022102300 705,0,0,0,1,0,0
2022102300 77,0,1,0,0,0,0
2022102301 101,0,1,1,0,0,0
2022102301 1061,0,0,1,0,0,0
2022102301 1216,0,0,0,1,0,0
2022102301 1237,0,0,0,0,1,0
2022102301 1261,0,0,0,1,0,0
2022102301 1285,0,0,0,0,1,0
2022102301 1328,0,0,0,0,0,1
2022102301 1380,0,0,1,0,0,0
2022102301 1410,0,1,0,0,0,0
2022102301 1716,0,0,0,1,0,0
2022102301 1759,0,0,0,1,0,0
2022102301 1806,0,0,1,0,0,0
2022102301 184,1,0,0,0,0,0
2022102301 1851,0,0,1,0,0,0
2022102301 1897,1,0,0,0,0,0
2022102301 1961,1,0,0,0,0,0
2022102301 2092,0,0,1,0,0,0
2022102301 2121,0,0,1,0,0,0
2022102301 2145,0,1,0,0,0,0
2022102301 2234,0,0,0,0,1,0
2022102301 2256,0,0,0,0,2,0
2022102301 2326,0,1,0,0,0,0
2022102301 2348,0,0,2,0,0,0
2022102301 2441,0,0,0,1,0,0
2022102301 2765,0,0,0,1,0,0
2022102301 2813,0,0,0,0,1,0
2022102301 2838,0,0,0,0,0,2
2022102301 2860,0,0,0,0,1,0
2022102301 3050,0,1,0,0,0,0
2022102301 3273,0,1,0,0,0,0
2022102301 3295,0,1,0,0,0,0
2022102301 365,0,0,1,0,0,0
2022102301 389,0,2,0,0,0,0
2022102301 413,1,0,0,0,0,0
2022102301 562,0,0,0,1,0,1
2022102301 619,0,0,1,0,0,0
2022102301 643,0,2,0,0,0,0
2022102301 664,0,1,0,0,0,0
2022102301 709,0,0,0,1,0,0
2022102301 818,0,0,0,0,1,0
2022102301 963,0,1,1,0,0,0
2022102302 1123,0,0,0,0,1,0
2022102302 1413,0,0,0,1,0,0
2022102302 1570,0,0,1,0,0,0
2022102302 1790,0,1,0,0,0,0
2022102302 1843,0,1,1,0,0,0
2022102302 2285,0,1,0,0,0,0
2022102302 2537,0,0,0,1,0,0
2022102302 265,0,1,0,0,0,0
2022102302 2830,0,1,0,0,0,0
2022102302 2851,0,2,2,0,0,0
2022102302 2875,0,0,1,0,0,0
2022102302 2918,0,1,1,0,0,0
2022102302 3105,0,0,0,1,0,0
2022102302 3337,0,0,0,0,0,1
2022102302 3421,0,0,0,0,0,1
2022102302 382,0,0,0,0,0,1
2022102302 403,0,0,0,0,0,1
2022102302 559,0,0,0,0,2,0
2022102302 701,0,1,0,0,0,0
2022102302 970,0,1,0,0,0,0
2022102303 1243,0,1,0,0,0,0
2022102303 1264,0,1,0,0,0,0
2022102303 148,0,1,1,0,0,0
2022102303 1658,0,0,1,0,0,0
2022102303 172,0,0,0,0,0,1
2022102303 1797,0,0,1,0,0,0
2022102303 1821,0,1,0,0,0,0
2022102303 2131,0,1,0,0,0,0
2022102303 230,0,0,0,1,0,0
2022102303 2419,0,1,0,0,0,0
2022102303 2451,0,1,0,0,0,0
2022102303 2512,0,1,0,0,0,0
2022102303 2646,0,0,0,3,0,0
2022102303 2826,0,0,0,1,4,0
2022102303 2997,1,0,0,0,0,0
2022102303 3040,0,1,0,0,0,0
2022102303 3135,0,1,0,0,0,0
2022102303 3185,0,1,0,0,0,0
2022102303 3283,0,0,0,1,0,0
2022102303 3352,0,0,1,0,0,0
2022102303 3435,0,2,0,0,0,0
2022102303 421,0,1,0,0,0,0
2022102303 445,0,0,0,0,3,0
2022102303 474,0,0,1,0,0,0
2022102303 545,0,0,1,0,0,0
2022102303 56,0,0,0,2,0,0
2022102303 646,0,0,0,0,0,1
2022102303 763,0,0,0,0,0,1
2022102303 826,0,1,0,0,0,0
2022102303 995,0,0,0,1,0,0
2022102304 1017,0,0,0,1,0,0
2022102304 1038,0,0,0,1,0,1
2022102304 1087,0,0,0,0,1,0
2022102304 1169,0,0,1,0,0,0
2022102304 1197,0,1,0,0,0,0
2022102304 1249,0,1,1,0,0,0
2022102304 1390,0,1,0,0,0,0
2022102304 1457,0,0,0,0,1,0
2022102304 147,0,0,0,1,0,0
2022102304 1538,0,0,0,0,1,0
2022102304 1562,0,0,0,1,0,0
2022102304 1610,0,0,0,1,0,0
2022102304 1633,0,0,0,0,1,0
2022102304 171,0,0,0,0,1,0
2022102304 1725,0,0,0,1,1,0
2022102304 1759,0,0,0,0,0,1
2022102304 1937,0,0,1,0,0,0
2022102304 2012,0,1,0,0,0,0
2022102304 2033,0,0,1,0,0,0
2022102304 2214,0,0,0,1,0,0
2022102304 2284,0,0,0,0,0,1
2022102304 2523,0,0,1,0,0,0
2022102304 2552,0,0,1,0,0,0
2022102304 2576,0,0,1,0,0,0
2022102304 2644,0,0,1,0,0,0
2022102304 2769,0,1,0,0,0,0
2022102304 2833,0,0,0,1,0,0
2022102304 303,0,0,1,0,0,0
2022102304 3089,0,0,0,1,0,0
2022102304 3145,0,0,0,0,1,0
2022102304 3280,0,1,0,0,0,0
2022102304 3464,0,0,0,1,0,0
2022102304 353,0,1,0,0,0,0
2022102304 3815,0,1,0,0,0,0
2022102304 408,0,1,0,0,0,0
2022102304 4131,0,0,1,0,0,0
2022102304 568,0,0,0,0,0,1
2022102304 725,1,0,0,0,0,0
2022102304 80,0,0,0,1,2,1
2022102304 881,0,1,0,0,0,0
2022102305 1006,1,0,0,0,0,0
2022102305 1052,0,0,0,1,0,0
2022102305 1165,0,0,0,1,0,0
2022102305 1255,0,0,0,0,0,1
2022102305 1446,0,1,0,0,0,0
2022102305 1481,0,1,0,0,0,0
2022102305 151,0,0,0,0,0,1
2022102305 172,1,0,0,0,0,0
2022102305 1861,0,0,0,0,1,1
2022102305 2184,0,0,0,0,1,1
2022102305 2229,0,0,0,0,0,1
2022102305 2251,0,0,0,0,1,1
2022102305 2349,0,0,0,0,0,1
2022102305 2394,0,0,0,0,0,1
2022102305 2450,0,1,0,0,0,0
2022102305 2493,0,0,1,0,0,0
2022102305 2564,0,0,1,0,0,0
2022102305 2588,0,0,0,1,0,0
2022102305 264,0,1,1,0,0,0
2022102305 2652,0,0,0,0,1,0
2022102305 288,0,1,1,0,0,0
2022102305 2916,0,1,0,0,0,0
2022102305 3263,0,0,0,1,0,0
2022102305 401,0,0,0,0,1,0
2022102305 430,NA,NA,NA,NA,NA,NA
2022102305 477,0,0,0,1,0,0
2022102305 501,0,0,0,0,1,0
2022102305 669,0,1,0,0,0,0
2022102305 74,1,0,0,0,0,0
2022102305 758,1,0,0,0,0,0
2022102305 822,0,1,1,0,0,0
2022102305 919,0,0,0,0,0,1
2022102305 98,0,0,0,0,0,1
2022102306 1039,1,0,0,0,0,0
2022102306 1186,0,1,0,0,0,0
2022102306 1231,0,0,1,0,0,0
2022102306 1274,0,0,0,0,0,1
2022102306 1326,0,2,0,0,0,0
2022102306 153,0,1,0,0,0,0
2022102306 1606,NA,NA,NA,NA,NA,NA
2022102306 1665,0,0,1,0,0,0
2022102306 1988,0,0,0,1,0,0
2022102306 2394,0,1,0,0,0,0
2022102306 2516,0,0,0,1,0,0
2022102306 2709,0,1,0,0,0,0
2022102306 2754,0,0,1,0,0,0
2022102306 2918,0,1,0,0,0,0
2022102306 2939,0,1,0,0,0,0
2022102306 2989,0,1,0,0,0,0
2022102306 3034,0,1,0,0,0,0
2022102306 3090,0,0,0,0,1,0
2022102306 3189,0,0,0,0,1,0
2022102306 3218,1,0,0,0,0,0
2022102306 3240,1,0,0,0,0,0
2022102306 3418,0,0,0,2,0,0
2022102306 3468,0,0,0,1,0,0
2022102306 3492,0,0,0,0,1,0
2022102306 3556,0,0,1,0,0,0
2022102306 3897,0,0,0,1,0,0
2022102306 390,0,0,1,0,0,0
2022102306 3921,0,0,0,1,0,0
2022102306 4135,0,1,0,0,0,0
2022102306 414,0,0,1,0,0,0
2022102306 480,0,1,0,0,0,0
2022102306 530,0,1,0,0,0,0
2022102306 637,0,0,0,1,0,0
2022102306 82,0,0,2,0,0,0
2022102306 894,0,1,0,0,0,0
2022102306 916,0,1,0,0,0,0
2022102307 1010,0,1,0,0,0,0
2022102307 117,0,0,0,1,0,0
2022102307 1287,0,0,0,1,0,0
2022102307 1481,0,0,0,1,0,0
2022102307 1647,0,0,0,1,0,0
2022102307 1676,0,0,0,1,0,0
2022102307 2217,0,0,0,1,0,0
2022102307 2263,1,0,0,0,0,0
2022102307 2287,0,0,0,1,0,0
2022102307 2333,0,0,0,0,1,0
2022102307 2381,0,1,0,0,0,0
2022102307 2709,0,1,0,0,0,0
2022102307 2733,0,0,1,0,0,0
2022102307 2884,0,1,0,0,0,0
2022102307 3075,0,1,0,0,0,0
2022102307 3262,0,0,1,0,0,0
2022102307 3328,0,0,0,1,0,0
2022102307 3402,0,0,0,0,1,1
2022102307 347,0,0,0,1,0,1
2022102307 3482,0,0,0,1,0,0
2022102307 3864,0,0,1,0,0,0
2022102307 480,0,0,1,0,0,0
2022102307 517,0,0,1,0,0,0
2022102307 609,0,0,0,0,1,0
2022102307 715,0,1,0,0,0,0
2022102307 77,0,0,0,0,1,0
2022102308 1084,0,0,1,0,0,0
2022102308 1108,0,0,1,0,0,0
2022102308 115,0,0,0,0,1,0
2022102308 1210,0,0,0,0,0,1
2022102308 1339,1,0,0,0,0,0
2022102308 1402,0,2,0,0,0,0
2022102308 1423,0,1,0,0,0,0
2022102308 1510,0,1,0,0,0,0
2022102308 1559,0,1,0,0,0,0
2022102308 1798,0,0,0,0,1,0
2022102308 185,0,0,0,2,0,0
2022102308 2049,0,0,1,0,0,0
2022102308 2073,0,1,0,0,0,0
2022102308 2268,0,0,0,1,0,0
2022102308 2311,0,0,0,0,1,1
2022102308 276,1,0,0,0,1,0
2022102308 2885,0,0,0,1,0,0
2022102308 2906,0,0,0,0,1,0
2022102308 3117,0,0,1,0,0,0
2022102308 337,0,0,1,0,0,0
2022102308 405,0,1,0,0,0,0
2022102308 588,0,0,0,0,1,0
2022102308 724,0,0,0,0,1,0
2022102308 790,0,0,1,0,0,0
2022102308 833,0,0,0,0,1,0
2022102308 971,0,0,0,0,1,0
2022102309 1299,0,0,0,0,0,1
2022102309 1412,0,2,0,0,0,0
2022102309 1581,0,0,0,1,0,0
2022102309 1905,0,1,0,0,0,0
2022102309 1929,0,1,0,0,0,0
2022102309 1953,0,1,0,0,0,0
2022102309 2467,0,0,0,1,0,0
2022102309 2816,0,0,0,1,0,0
2022102309 2941,0,0,0,1,0,0
2022102309 3531,0,0,1,0,0,0
2022102309 3905,0,0,0,0,0,1
2022102309 3964,1,0,0,0,0,0
2022102309 413,0,0,0,0,0,1
2022102309 597,0,0,0,0,1,0
2022102309 619,0,0,0,0,1,0
2022102309 734,0,0,1,0,0,0
2022102309 758,0,0,1,0,0,0
2022102310 1008,0,0,1,0,0,0
2022102310 101,1,0,0,0,0,0
2022102310 1203,0,0,0,1,0,0
2022102310 1464,0,0,0,0,1,0
2022102310 1488,0,0,0,1,0,0
2022102310 1677,1,0,0,0,0,0
2022102310 190,1,0,0,0,0,0
2022102310 1936,0,0,1,0,0,0
2022102310 2037,0,0,0,1,0,0
2022102310 214,1,0,0,0,0,0
2022102310 2655,0,1,0,0,0,0
2022102310 2989,0,0,0,1,0,0
2022102310 3013,0,0,0,1,0,0
2022102310 3242,0,1,0,0,0,0
2022102310 3273,1,0,0,0,0,0
2022102310 3586,0,0,1,0,0,0
2022102310 3897,0,0,1,0,0,0
2022102310 4097,0,0,0,0,0,1
2022102310 459,0,0,0,0,1,0
2022102310 540,0,0,1,0,0,0
2022102310 56,1,0,0,0,0,0
2022102310 597,0,0,1,0,0,0
2022102310 638,0,0,1,0,0,0
2022102310 664,0,0,1,0,0,0
2022102310 796,0,0,2,0,0,0
2022102311 1063,0,0,1,0,0,0
2022102311 1313,0,1,0,0,0,0
2022102311 1535,0,0,1,0,0,0
2022102311 159,0,1,0,0,0,0
2022102311 1653,0,0,1,0,0,0
2022102311 204,0,1,0,0,0,0
2022102311 2048,0,0,0,0,0,1
2022102311 2330,0,0,0,1,0,0
2022102311 2364,1,0,0,0,0,0
2022102311 2415,0,0,0,0,0,1
2022102311 278,0,1,0,0,0,0
2022102311 3020,0,0,0,1,0,0
2022102311 3042,0,0,0,1,0,0
2022102311 3117,0,0,1,0,0,0
2022102311 3141,0,1,1,0,0,0
2022102311 3275,0,0,0,0,1,0
2022102311 3372,0,2,0,0,0,0
2022102311 3425,0,1,0,0,0,0
2022102311 3447,0,1,0,0,0,0
2022102311 3546,0,0,1,0,0,0
2022102311 3713,0,1,0,0,0,0
2022102311 556,0,1,0,0,0,0
2022102311 612,0,0,0,1,0,0
2022102311 836,0,0,0,0,0,1
2022102311 857,0,0,0,0,1,0
2022102311 87,0,1,0,0,0,0
2022102311 905,0,0,0,1,0,0
2022102311 931,0,0,0,1,0,0
2022102400 1098,0,0,0,1,0,0
2022102400 1187,0,0,0,1,1,0
2022102400 1622,0,0,1,0,0,0
2022102400 1660,0,0,2,0,0,0
2022102400 1783,1,0,0,0,0,0
2022102400 2161,0,0,0,1,0,0
2022102400 2208,0,0,0,1,0,0
2022102400 2307,0,0,0,0,1,0
2022102400 238,0,0,0,1,0,0
2022102400 2622,0,0,0,0,0,1
2022102400 2736,0,1,0,0,0,0
2022102400 2769,0,1,0,0,0,0
2022102400 2890,0,0,0,0,1,0
2022102400 296,0,0,0,1,0,0
2022102400 3209,0,0,0,1,0,0
2022102400 564,0,0,0,0,1,0
2022102400 609,0,0,0,0,1,0
2022102400 66,0,1,0,0,0,0
2022102700 1045,0,0,0,0,1,0
2022102700 1126,0,0,0,1,0,0
2022102700 121,1,0,0,0,0,0
2022102700 1248,0,0,0,0,0,1
2022102700 1325,0,0,1,0,4,0
2022102700 1459,0,1,0,0,0,0
2022102700 1481,0,0,2,0,0,0
2022102700 150,0,1,0,0,0,0
2022102700 1528,1,0,0,1,0,1
2022102700 1557,0,0,0,1,0,0
2022102700 1581,0,0,0,0,0,1
2022102700 1603,0,0,0,0,0,1
2022102700 1656,0,0,0,0,0,1
2022102700 1700,0,0,0,0,0,1
2022102700 1724,1,0,0,0,0,0
2022102700 1753,0,1,1,0,0,0
2022102700 1799,0,0,1,0,0,0
2022102700 1941,0,0,0,1,0,0
2022102700 2186,0,0,1,0,0,0
2022102700 2208,0,0,1,0,0,0
2022102700 222,0,1,0,0,0,0
2022102700 2335,0,0,0,1,0,0
2022102700 2401,0,0,0,1,0,0
2022102700 246,0,0,1,0,0,0
2022102700 2480,1,0,0,0,0,0
2022102700 2536,0,1,0,0,0,0
2022102700 2581,0,0,0,1,0,0
2022102700 2602,0,0,0,0,1,0
2022102700 2641,0,0,0,1,0,0
2022102700 2714,0,0,0,1,0,0
2022102700 2870,0,0,0,1,0,1
2022102700 2926,0,1,1,0,0,0
2022102700 2969,0,0,0,0,1,0
2022102700 2993,0,0,0,0,0,1
2022102700 3015,0,0,0,0,1,0
2022102700 302,0,0,0,0,0,1
2022102700 3061,0,0,0,0,0,1
2022102700 3235,0,1,0,0,0,0
2022102700 3348,0,1,0,0,0,0
2022102700 3401,0,0,0,1,0,0
2022102700 3498,0,0,0,1,0,0
2022102700 3581,0,0,0,0,1,1
2022102700 366,0,0,0,1,0,0
2022102700 3671,0,0,0,1,0,0
2022102700 3889,0,0,0,0,1,0
2022102700 390,0,0,0,0,1,0
2022102700 4063,0,0,0,1,0,0
2022102700 4118,0,0,0,1,0,0
2022102700 4205,0,0,0,1,1,0
2022102700 4249,0,0,0,0,1,0
2022102700 549,0,2,0,0,0,0
2022102700 662,0,0,0,1,0,0
2022102700 68,0,2,0,0,0,0
2022102700 686,0,0,0,1,0,1
2022102700 731,0,0,0,0,1,0
2022102700 755,0,0,0,2,0,0
2022102700 779,0,0,0,1,0,0
2022102700 804,0,0,0,1,0,0
2022102700 942,0,0,0,1,0,0
2022102700 97,0,1,0,0,0,0
2022102700 996,0,0,1,0,0,0
2022103000 1130,0,0,0,1,0,0
2022103000 1246,0,1,0,0,0,0
2022103000 1268,0,1,0,0,0,0
2022103000 1337,0,0,1,0,0,0
2022103000 1395,0,0,0,1,0,1
2022103000 1488,0,0,0,0,0,1
2022103000 150,0,0,0,1,0,0
2022103000 1554,0,0,0,1,0,0
2022103000 1578,0,0,0,0,1,0
2022103000 1602,0,0,0,0,1,0
2022103000 1636,0,0,0,1,0,0
2022103000 1909,0,0,1,0,0,0
2022103000 1974,0,0,0,0,0,1
2022103000 2085,0,0,0,1,0,0
2022103000 2390,0,1,0,0,0,0
2022103000 2447,0,1,0,0,0,0
2022103000 2511,0,0,0,0,0,1
2022103000 2834,0,0,1,0,0,0
2022103000 2858,0,1,0,0,0,0
2022103000 3317,0,0,0,1,0,0
2022103000 3339,0,0,0,0,0,1
2022103000 3424,0,0,0,0,1,0
2022103000 3766,0,1,0,0,0,0
2022103000 3830,0,1,0,0,0,0
2022103000 3949,0,0,0,1,0,0
2022103000 476,0,0,0,1,0,0
2022103000 585,0,1,0,0,0,0
2022103000 64,0,1,0,0,0,0
2022103000 755,0,0,0,1,0,0
2022103000 858,0,0,0,1,0,0
2022103000 893,0,0,0,1,0,0
2022103001 1073,0,0,1,0,0,0
2022103001 1171,0,0,0,1,0,0
2022103001 1242,0,0,0,1,0,1
2022103001 132,0,1,0,0,0,0
2022103001 2064,0,0,0,0,1,0
2022103001 210,0,1,0,0,0,0
2022103001 2120,0,1,0,0,0,0
2022103001 2144,0,1,0,0,0,0
2022103001 2243,0,0,0,1,0,0
2022103001 2303,0,0,0,0,2,0
2022103001 2357,0,0,0,1,0,0
2022103001 2472,0,0,1,0,0,0
2022103001 2554,0,0,1,0,0,0
2022103001 2623,0,1,1,0,0,0
2022103001 2679,0,0,0,0,0,1
2022103001 2700,0,0,0,0,0,1
2022103001 2866,0,0,1,0,0,0
2022103001 2890,0,1,0,0,0,0
2022103001 2992,0,0,0,0,0,1
2022103001 3018,1,0,0,0,0,0
2022103001 3039,1,0,0,0,1,0
2022103001 3063,0,0,0,0,0,1
2022103001 3194,0,1,0,0,0,0
2022103001 3250,0,0,1,0,0,0
2022103001 3306,0,1,0,0,0,0
2022103001 3383,0,0,0,0,1,0
2022103001 3515,0,0,0,0,0,1
2022103001 3544,0,0,0,0,2,1
2022103001 3594,1,0,0,0,1,0
2022103001 3671,0,0,1,0,0,0
2022103001 3902,0,1,0,0,0,0
2022103001 4125,0,1,0,0,0,0
2022103001 4147,0,1,0,0,0,0
2022103001 4353,0,1,0,0,0,0
2022103001 457,0,1,0,0,0,0
2022103001 478,0,0,1,0,0,0
2022103001 56,0,0,0,1,0,0
2022103001 572,0,0,0,2,0,0
2022103001 596,0,0,0,1,0,0
2022103001 735,0,1,0,0,0,0
2022103001 757,0,1,0,0,0,0
2022103001 786,0,1,0,0,0,0
2022103001 871,0,0,0,1,1,0
2022103001 914,0,2,2,0,0,0
2022103001 983,0,1,0,0,0,0
2022103002 1120,0,0,0,0,1,0
2022103002 1223,0,1,0,0,0,0
2022103002 1332,0,0,0,1,0,0
2022103002 1354,0,0,0,0,0,1
2022103002 1399,0,0,0,3,2,0
2022103002 1431,0,0,0,0,1,0
2022103002 1483,0,0,0,0,0,1
2022103002 1680,0,1,0,0,0,0
2022103002 172,0,1,0,0,0,0
2022103002 1781,2,0,1,0,0,0
2022103002 1803,0,0,1,0,0,0
2022103002 1865,0,1,0,0,0,0
2022103002 2084,0,0,1,0,0,0
2022103002 2399,0,0,0,1,0,0
2022103002 2500,0,1,0,0,0,0
2022103002 2567,0,1,0,0,0,0
2022103002 2706,0,0,0,0,1,0
2022103002 2765,0,0,0,1,0,0
2022103002 290,0,1,0,0,0,0
2022103002 2935,0,1,0,0,0,0
2022103002 3044,0,0,1,0,0,0
2022103002 3086,0,0,1,0,0,0
2022103002 3108,0,1,0,0,0,0
2022103002 3359,0,0,0,1,0,0
2022103002 370,0,0,0,1,0,0
2022103002 3713,0,0,0,1,0,0
2022103002 662,0,1,0,0,0,0
2022103002 739,0,0,0,1,0,0
2022103002 765,0,0,0,1,0,0
2022103003 1052,0,0,1,0,0,0
2022103003 1105,0,0,0,1,0,0
2022103003 1129,0,0,0,0,0,1
2022103003 122,0,0,0,1,0,0
2022103003 1262,0,1,0,0,0,0
2022103003 1286,0,0,1,0,0,0
2022103003 1342,0,0,0,0,0,1
2022103003 1363,0,0,0,0,1,0
2022103003 1440,0,0,0,1,0,0
2022103003 1508,0,0,0,1,0,0
2022103003 1551,1,0,0,0,2,0
2022103003 1732,0,0,1,0,0,0
2022103003 1789,0,0,0,1,0,0
2022103003 1843,0,1,0,0,0,0
2022103003 1876,0,0,1,0,0,0
2022103003 1955,0,0,0,1,0,0
2022103003 2128,0,0,0,1,0,0
2022103003 2242,0,0,0,0,1,1
2022103003 2370,0,0,0,1,0,0
2022103003 2394,0,0,0,1,0,0
2022103003 254,0,0,0,1,0,0
2022103003 2632,0,1,0,0,0,0
2022103003 2736,0,0,1,0,0,0
2022103003 2782,0,0,1,0,0,0
2022103003 2831,0,0,0,1,0,0
2022103003 2877,0,0,0,0,0,1
2022103003 2985,0,0,0,1,0,0
2022103003 3014,0,0,1,0,0,0
2022103003 323,0,0,0,1,0,1
2022103003 3248,0,0,0,0,1,0
2022103003 3324,0,0,1,0,0,0
2022103003 3348,0,1,0,0,0,0
2022103003 3476,0,0,0,1,0,0
2022103003 3708,0,0,0,1,0,0
2022103003 371,0,0,0,0,1,0
2022103003 3732,0,0,0,0,0,1
